Date,IXIC,GSPC,GDAXI
2012-03-23,3067.919922,1397.109985,6834.540039
2012-03-26,3122.570068,1416.51001,6880.209961
2012-03-27,3120.350098,1412.52002,6901.350098
2012-03-28,3104.959961,1405.540039,6995.910156
2012-03-29,3095.360107,1403.280029,7079.419922
2012-03-30,3091.570068,1408.469971,7144.450195
2012-04-02,3119.699951,1419.040039,7157.819824
2012-04-03,3113.570068,1413.380005,7154.220215
2012-04-04,3068.090088,1398.959961,7054.939941
2012-04-05,3080.5,1398.079956,7071.319824
2012-04-09,3047.080078,1382.199951,6981.259766
2012-04-10,2991.219971,1358.589966,6995.620117
2012-04-11,3016.459961,1368.709961,7079.22998
2012-04-12,3055.550049,1387.569946,7078.899902
2012-04-13,3011.330078,1370.26001,6998.799805
2012-04-16,2988.399902,1369.569946,6875.149902
2012-04-17,3042.820068,1390.780029,6946.830078
2012-04-18,3031.449951,1385.140015,7056.649902
2012-04-19,3007.560059,1376.920044,6982.279785
2012-04-20,3000.449951,1378.530029,6784.060059
2012-04-23,2970.449951,1366.939941,6775.259766
2012-04-24,2961.600098,1371.969971,6606.430176
2012-04-25,3029.629883,1390.689941,6674.72998
2012-04-26,3050.610107,1399.97998,6743.240234
2012-04-27,3069.199951,1403.359985,6583.899902
2012-04-30,3046.360107,1397.910034,6625.189941
2012-05-01,3050.439941,1405.819946,6801
2012-05-02,3059.850098,1402.310059,6732.029785
2012-05-03,3024.300049,1391.569946,6671.220215
2012-05-04,2956.340088,1369.099976,6750.120117
2012-05-07,2957.76001,1369.579956,6523
2012-05-08,2946.27002,1363.719971,6590.410156
2012-05-09,2934.709961,1354.579956,6704.5
2012-05-10,2933.639893,1357.98999,6739.899902
2012-05-11,2933.820068,1353.390015,6801.319824
2012-05-14,2902.580078,1338.349976,6761.189941
2012-05-15,2893.76001,1330.660034,6710.77002
2012-05-16,2874.040039,1324.800049,6694.439941
2012-05-17,2813.689941,1304.859985,6561.470215
2012-05-18,2778.790039,1295.219971,6569.47998
2012-05-21,2847.209961,1315.98999,6444.740234
2012-05-22,2839.080078,1316.630005,6475.310059
2012-05-23,2850.120117,1318.859985,6518
2012-05-24,2839.379883,1320.680054,6579.930176
2012-05-25,2837.530029,1317.819946,6451.970215
2012-05-29,2870.98999,1332.420044,6401.060059
2012-05-30,2837.360107,1313.319946,6384.259766
2012-05-31,2827.340088,1310.329956,6308.959961
2012-06-01,2747.47998,1278.040039,6271.220215
2012-06-04,2760.01001,1278.180054,6331.040039
2012-06-05,2778.110107,1285.5,6435.600098
2012-06-06,2844.719971,1315.130005,6285.75
2012-06-07,2831.02002,1314.98999,6315.890137
2012-06-08,2858.419922,1325.660034,6339.939941
2012-06-11,2809.72998,1308.930054,6323.189941
2012-06-12,2843.070068,1324.180054,6396.839844
2012-06-13,2818.610107,1314.880005,6280.799805
2012-06-14,2836.330078,1329.099976,6264.379883
2012-06-15,2872.800049,1342.839966,6050.290039
2012-06-18,2895.330078,1344.780029,5978.22998
2012-06-19,2929.76001,1357.97998,5969.399902
2012-06-20,2930.449951,1355.689941,6093.990234
2012-06-21,2859.090088,1325.51001,6144.220215
2012-06-22,2892.419922,1335.02002,6130.819824
2012-06-25,2836.159912,1313.719971,6141.049805
2012-06-26,2854.060059,1319.98999,6161.240234
2012-06-27,2875.320068,1331.849976,6152.490234
2012-06-28,2849.48999,1329.040039,6138.609863
2012-06-29,2935.050049,1362.160034,6229.410156
2012-07-02,2951.22998,1365.51001,6248.200195
2012-07-03,2976.080078,1374.02002,6363.359863
2012-07-05,2976.120117,1367.579956,6392.129883
2012-07-06,2937.330078,1354.680054,6343.129883
2012-07-09,2931.77002,1352.459961,6263.25
2012-07-10,2902.330078,1341.469971,6132.390137
2012-07-11,2887.97998,1341.449951,6136.689941
2012-07-12,2866.189941,1334.76001,6228.990234
2012-07-13,2908.469971,1356.780029,6149.910156
2012-07-16,2896.939941,1353.640015,6416.279785
2012-07-17,2910.040039,1363.670044,6496.080078
2012-07-18,2942.600098,1372.780029,6578.209961
2012-07-19,2965.899902,1376.51001,6564.799805
2012-07-20,2925.300049,1362.660034,6535.560059
2012-07-23,2890.149902,1350.52002,6410.109863
2012-07-24,2862.98999,1338.310059,6387.569824
2012-07-25,2854.23999,1337.890015,6438.330078
2012-07-26,2893.25,1360.02002,6453.850098
2012-07-27,2958.090088,1385.969971,6419.350098
2012-07-30,2945.840088,1385.300049,6557.100098
2012-07-31,2939.52002,1379.319946,6565.720215
2012-08-01,2920.209961,1375.319946,6577.640137
2012-08-02,2909.77002,1365,6684.419922
2012-08-03,2967.899902,1390.98999,6758.390137
2012-08-06,2989.909912,1394.22998,6630.02002
2012-08-07,3015.860107,1401.349976,6419.330078
2012-08-08,3011.25,1402.219971,6390.410156
2012-08-09,3018.639893,1402.800049,6406.52002
2012-08-10,3020.860107,1405.869995,6582.959961
2012-08-13,3022.52002,1404.109985,6689.399902
2012-08-14,3016.97998,1403.930054,6774.060059
2012-08-15,3030.929932,1405.530029,6772.259766
2012-08-16,3062.389893,1415.51001,6754.459961
2012-08-17,3076.590088,1418.160034,6606.089844
2012-08-20,3076.209961,1418.130005,6865.660156
2012-08-21,3067.26001,1413.170044,6918.720215
2012-08-22,3073.669922,1413.48999,6967.950195
2012-08-23,3053.399902,1402.079956,6966.149902
2012-08-24,3069.790039,1411.130005,6964.990234
2012-08-27,3073.189941,1410.439941,6944.560059
2012-08-28,3077.139893,1409.300049,6909.680176
2012-08-29,3081.189941,1410.48999,6974.390137
2012-08-30,3048.709961,1399.47998,6946.799805
2012-08-31,3066.959961,1406.579956,6996.290039
2012-09-04,3075.060059,1404.939941,7040.879883
2012-09-05,3069.27002,1403.439941,7033.680176
2012-09-06,3135.810059,1432.119995,7089.319824
2012-09-07,3136.419922,1437.920044,7017.75
2012-09-10,3104.02002,1429.079956,6949.569824
2012-09-11,3104.530029,1433.560059,6971.069824
2012-09-12,3114.310059,1436.560059,7047.450195
2012-09-13,3155.830078,1459.98999,7002.680176
2012-09-14,3183.949951,1465.77002,7010.569824
2012-09-17,3178.669922,1461.189941,6895.490234
2012-09-18,3177.800049,1459.319946,6970.790039
2012-09-19,3182.620117,1461.050049,7014.830078
2012-09-20,3175.959961,1460.26001,6932.580078
2012-09-21,3179.959961,1460.150024,6964.689941
2012-09-24,3160.780029,1456.890015,7167.330078
2012-09-25,3117.72998,1441.589966,7214.5
2012-09-26,3093.699951,1433.319946,7213.700195
2012-09-27,3136.600098,1447.150024,7310.109863
2012-09-28,3116.22998,1440.670044,7343.529785
2012-10-01,3113.530029,1444.48999,7310.319824
2012-10-02,3120.040039,1445.75,7412.129883
2012-10-03,3135.22998,1450.98999,7403.689941
2012-10-04,3149.459961,1461.400024,7347.689941
2012-10-05,3136.189941,1460.930054,7390.759766
2012-10-08,3112.350098,1455.880005,7389.490234
2012-10-09,3065.02002,1441.47998,7451.620117
2012-10-10,3051.780029,1432.560059,7413.160156
2012-10-11,3049.409912,1432.839966,7425.109863
2012-10-12,3044.110107,1428.589966,7276.509766
2012-10-15,3064.179932,1440.130005,7290.02002
2012-10-16,3101.169922,1454.920044,7216.149902
2012-10-17,3104.120117,1460.910034,7326.72998
2012-10-18,3072.870117,1457.339966,7305.859863
2012-10-19,3005.620117,1433.189941,7305.209961
2012-10-22,3016.959961,1433.819946,7397.870117
2012-10-23,2990.459961,1413.109985,7291.209961
2012-10-24,2981.699951,1408.75,7234.529785
2012-10-25,2986.120117,1412.969971,7205.22998
2012-10-26,2987.949951,1411.939941,7281.700195
2012-10-31,2977.22998,1412.160034,7232.490234
2012-11-01,3020.060059,1427.589966,7261.25
2012-11-02,2982.129883,1414.199951,7376.27002
2012-11-05,2999.659912,1417.26001,7394.549805
2012-11-06,3011.929932,1428.390015,7437.22998
2012-11-07,2937.290039,1394.530029,7380.640137
2012-11-08,2895.580078,1377.51001,7328.049805
2012-11-09,2904.870117,1379.849976,7173.689941
2012-11-12,2904.25,1380.030029,7192.850098
2012-11-13,2883.889893,1374.530029,7200.22998
2012-11-14,2846.810059,1355.48999,7231.850098
2012-11-15,2836.939941,1353.329956,7203.160156
2012-11-16,2853.129883,1359.880005,7284.399902
2012-11-19,2916.070068,1386.890015,7260.629883
2012-11-20,2916.679932,1387.810059,7335.669922
2012-11-21,2926.550049,1391.030029,7363.850098
2012-11-23,2966.850098,1409.150024,7326.470215
2012-11-26,2976.780029,1406.290039,7377.759766
2012-11-27,2967.790039,1398.939941,7232.830078
2012-11-28,2991.780029,1409.930054,7204.959961
2012-11-29,3012.030029,1415.949951,7163.5
2012-11-30,3010.23999,1416.180054,7168.759766
2012-12-03,3002.199951,1409.459961,7169.120117
2012-12-04,2996.689941,1407.050049,7101.919922
2012-12-05,2973.699951,1409.280029,7043.419922
2012-12-06,2989.27002,1413.939941,6950.529785
2012-12-07,2978.040039,1418.069946,7123.839844
2012-12-10,2986.959961,1418.550049,7172.990234
2012-12-11,3022.300049,1427.839966,7184.709961
2012-12-12,3013.810059,1428.47998,7244.990234
2012-12-13,2992.159912,1419.449951,7309.129883
2012-12-14,2971.330078,1413.579956,7292.029785
2012-12-17,3010.600098,1430.359985,7332.330078
2012-12-18,3054.530029,1446.790039,7343.410156
2012-12-19,3044.360107,1435.810059,7400.959961
2012-12-20,3050.389893,1443.689941,7405.5
2012-12-21,3021.01001,1430.150024,7435.209961
2012-12-24,3012.600098,1426.660034,7435.120117
2012-12-26,2990.159912,1419.829956,7454.549805
2012-12-27,2985.909912,1418.099976,7534.540039
2012-12-28,2960.310059,1402.430054,7517.799805
2012-12-31,3019.51001,1426.189941,7530.919922
2013-01-02,3112.26001,1462.420044,7589.75
2013-01-03,3100.570068,1459.369995,7614.790039
2013-01-04,3101.659912,1466.469971,7581.97998
2013-01-07,3098.810059,1461.890015,7596.470215
2013-01-08,3091.810059,1457.150024,7604.939941
2013-01-09,3105.810059,1461.02002,7653.580078
2013-01-10,3121.76001,1472.119995,7668.5
2013-01-11,3125.629883,1472.050049,7672.100098
2013-01-14,3117.5,1470.680054,7636.22998
2013-01-15,3110.780029,1472.339966,7655.879883
2013-01-16,3117.540039,1472.630005,7612.390137
2013-01-17,3136,1480.939941,7778.779785
2013-01-18,3134.709961,1485.97998,7756.439941
2013-01-22,3143.179932,1492.560059,7776.370117
2013-01-23,3153.669922,1494.810059,7732.660156
2013-01-24,3130.379883,1494.819946,7695.830078
2013-01-25,3149.709961,1502.959961,7720.470215
2013-01-28,3154.300049,1500.180054,7708.470215
2013-01-29,3153.659912,1507.839966,7715.529785
2013-01-30,3142.310059,1501.959961,7729.52002
2013-01-31,3142.129883,1498.109985,7675.910156
2013-02-01,3179.100098,1513.170044,7691.129883
2013-02-04,3131.169922,1495.709961,7735.459961
2013-02-05,3171.580078,1511.290039,7702.22998
2013-02-06,3168.47998,1512.119995,7748.859863
2013-02-07,3165.129883,1509.390015,7696.209961
2013-02-08,3193.870117,1517.930054,7707.540039
2013-02-11,3192,1517.01001,7748.129883
2013-02-12,3186.48999,1519.430054,7857.970215
2013-02-13,3196.879883,1520.329956,7833
2013-02-14,3198.659912,1521.380005,7848.569824
2013-02-15,3192.030029,1519.790039,7811.310059
2013-02-19,3213.590088,1530.939941,7776.049805
2013-02-20,3164.409912,1511.949951,7833.390137
2013-02-21,3131.48999,1502.420044,7638.22998
2013-02-22,3161.820068,1515.599976,7664.660156
2013-02-25,3116.25,1487.849976,7581.180176
2013-02-26,3129.649902,1496.939941,7590.850098
2013-02-27,3162.26001,1515.98999,7652.140137
2013-02-28,3160.189941,1514.680054,7633.740234
2013-03-01,3169.73999,1518.199951,7660.189941
2013-03-04,3182.030029,1525.199951,7711.890137
2013-03-05,3224.129883,1539.790039,7631.189941
2013-03-06,3222.370117,1541.459961,7593.509766
2013-03-07,3232.090088,1544.26001,7628.72998
2013-03-08,3244.370117,1551.180054,7752.450195
2013-03-11,3252.870117,1556.219971,7728.899902
2013-03-12,3242.320068,1552.47998,7583.569824
2013-03-13,3245.120117,1554.52002,7661.910156
2013-03-14,3258.929932,1563.22998,7773.189941
2013-03-15,3249.070068,1560.699951,7597.109863
2013-03-18,3237.590088,1552.099976,7675.830078
2013-03-19,3229.100098,1548.339966,7741.700195
2013-03-20,3254.189941,1558.709961,7708.160156
2013-03-21,3222.600098,1545.800049,7691.680176
2013-03-22,3245,1556.890015,7870.310059
2013-03-25,3235.300049,1551.689941,7919.330078
2013-03-26,3252.47998,1563.77002,7939.77002
2013-03-27,3256.52002,1562.849976,7986.470215
2013-03-28,3267.52002,1569.189941,7984.290039
2013-04-01,3239.169922,1562.170044,7966.120117
2013-04-02,3254.860107,1570.25,7970.910156
2013-04-03,3218.600098,1553.689941,8058.370117
2013-04-04,3224.97998,1559.97998,8042.850098
2013-04-05,3203.860107,1553.280029,8010.700195
2013-04-08,3222.25,1563.069946,7947.790039
2013-04-09,3237.860107,1568.609985,8001.970215
2013-04-10,3297.25,1587.72998,7932.509766
2013-04-11,3300.159912,1593.369995,7911.350098
2013-04-12,3294.949951,1588.849976,7870.899902
2013-04-15,3216.48999,1552.359985,7879.669922
2013-04-16,3264.629883,1574.569946,7789.089844
2013-04-17,3204.669922,1552.01001,7795.310059
2013-04-18,3166.360107,1541.609985,7943.870117
2013-04-19,3206.060059,1555.25,7874.75
2013-04-22,3233.550049,1562.5,7817.390137
2013-04-23,3269.330078,1578.780029,7658.75
2013-04-24,3269.649902,1578.790039,7662.640137
2013-04-25,3289.98999,1585.160034,7637.509766
2013-04-26,3279.26001,1582.23999,7810.629883
2013-04-29,3307.02002,1593.609985,7871.629883
2013-04-30,3328.790039,1597.569946,7744.77002
2013-05-01,3299.129883,1582.699951,7712.629883
2013-05-02,3340.620117,1597.589966,7682.580078
2013-05-03,3378.629883,1614.420044,7503.029785
2013-05-06,3392.969971,1617.5,7473.72998
2013-05-07,3396.629883,1625.959961,7459.959961
2013-05-08,3413.27002,1632.689941,7478.109863
2013-05-09,3409.169922,1626.670044,7658.209961
2013-05-10,3436.580078,1633.699951,7759.029785
2013-05-13,3438.790039,1633.77002,7832.859863
2013-05-14,3462.610107,1650.339966,7814.759766
2013-05-15,3471.620117,1658.780029,7873.5
2013-05-16,3465.23999,1650.469971,7913.709961
2013-05-17,3498.969971,1667.469971,7961.709961
2013-05-20,3496.429932,1666.290039,8122.290039
2013-05-21,3502.120117,1669.160034,8112.080078
2013-05-22,3463.300049,1655.349976,8181.779785
2013-05-23,3459.419922,1650.51001,8249.709961
2013-05-24,3459.139893,1649.599976,8262.549805
2013-05-28,3488.889893,1660.060059,8278.589844
2013-05-29,3467.52002,1648.359985,8279.290039
2013-05-30,3491.300049,1654.410034,8339.110352
2013-05-31,3455.909912,1630.73999,8362.419922
2013-06-03,3465.370117,1640.420044,8369.870117
2013-06-04,3445.26001,1631.380005,8398
2013-06-05,3401.47998,1608.900024,8455.830078
2013-06-06,3424.050049,1622.560059,8472.200195
2013-06-07,3469.219971,1643.380005,8530.889648
2013-06-10,3473.77002,1642.810059,8351.980469
2013-06-11,3436.949951,1626.130005,8305.320313
2013-06-12,3400.429932,1612.52002,8383.299805
2013-06-13,3445.360107,1636.359985,8480.870117
2013-06-14,3423.560059,1626.72998,8336.580078
2013-06-17,3452.129883,1639.040039,8400.200195
2013-06-18,3482.179932,1651.810059,8348.839844
2013-06-19,3443.199951,1628.930054,8285.799805
2013-06-20,3364.639893,1588.189941,8295.959961
2013-06-21,3357.25,1592.430054,8196.179688
2013-06-24,3320.76001,1573.089966,8098.810059
2013-06-25,3347.889893,1588.030029,8254.679688
2013-06-26,3376.219971,1603.26001,8307.69043
2013-06-27,3401.860107,1613.199951,8222.459961
2013-06-28,3403.25,1606.280029,8143.27002
2013-07-01,3434.48999,1614.959961,8095.390137
2013-07-02,3433.399902,1614.079956,8127.959961
2013-07-03,3443.669922,1615.410034,8215.730469
2013-07-05,3479.379883,1631.890015,8229.509766
2013-07-08,3484.830078,1640.459961,8197.080078
2013-07-09,3504.26001,1652.319946,7928.47998
2013-07-10,3520.76001,1652.619995,7789.240234
2013-07-11,3578.300049,1675.02002,7692.450195
2013-07-12,3600.080078,1680.189941,7811.299805
2013-07-15,3607.48999,1682.5,7940.990234
2013-07-16,3598.5,1676.26001,7990.75
2013-07-17,3610,1680.910034,7959.220215
2013-07-18,3611.280029,1689.369995,7983.919922
2013-07-19,3587.610107,1692.089966,7910.77002
2013-07-22,3600.389893,1695.530029,7829.319824
2013-07-23,3579.27002,1692.390015,7994.310059
2013-07-24,3579.600098,1685.939941,7806
2013-07-25,3605.189941,1690.25,7968.540039
2013-07-26,3613.159912,1691.650024,8057.75
2013-07-29,3599.139893,1685.329956,8066.47998
2013-07-30,3616.469971,1685.959961,8158.799805
2013-07-31,3626.370117,1685.72998,8212.769531
2013-08-01,3675.73999,1706.869995,8234.80957
2013-08-02,3689.590088,1709.670044,8201.049805
2013-08-05,3692.949951,1707.140015,8254.719727
2013-08-06,3665.77002,1697.369995,8337.089844
2013-08-07,3654.01001,1690.910034,8331.570313
2013-08-08,3669.120117,1697.47998,8331.05957
2013-08-09,3660.110107,1691.420044,8314.230469
2013-08-12,3669.949951,1689.469971,8379.110352
2013-08-13,3684.439941,1694.160034,8298.980469
2013-08-14,3669.27002,1685.390015,8244.910156
2013-08-15,3606.120117,1661.319946,8259.030273
2013-08-16,3602.780029,1655.829956,8271.019531
2013-08-19,3589.090088,1646.060059,8275.969727
2013-08-20,3613.590088,1652.349976,8410.730469
2013-08-21,3599.790039,1642.800049,8406.94043
2013-08-22,3638.709961,1656.959961,8398.379883
2013-08-23,3657.790039,1663.5,8299.730469
2013-08-26,3657.570068,1656.780029,8260.480469
2013-08-27,3578.52002,1630.47998,8318.320313
2013-08-28,3593.350098,1634.959961,8338.30957
2013-08-29,3620.300049,1638.170044,8359.25
2013-08-30,3589.870117,1632.969971,8415.759766
2013-09-03,3612.610107,1639.77002,8438.120117
2013-09-04,3649.040039,1653.079956,8376.290039
2013-09-05,3658.780029,1655.079956,8391.94043
2013-09-06,3660.01001,1655.170044,8366.290039
2013-09-09,3706.179932,1671.709961,8300.030273
2013-09-10,3729.02002,1683.98999,8285.410156
2013-09-11,3725.01001,1689.130005,8397.889648
2013-09-12,3715.969971,1683.420044,8416.990234
2013-09-13,3722.179932,1687.98999,8435.150391
2013-09-16,3717.850098,1697.599976,8242.55957
2013-09-17,3745.699951,1704.76001,8157.899902
2013-09-18,3783.639893,1725.52002,8194.549805
2013-09-19,3789.379883,1722.339966,8103.149902
2013-09-20,3774.72998,1709.910034,8243.870117
2013-09-23,3765.290039,1701.839966,8180.709961
2013-09-24,3768.25,1697.420044,8195.919922
2013-09-25,3761.100098,1692.77002,8234.980469
2013-09-26,3787.429932,1698.670044,8275.669922
2013-09-27,3781.590088,1691.75,8276.320313
2013-09-30,3771.47998,1681.550049,8446.540039
2013-10-01,3817.97998,1695,8495.730469
2013-10-02,3815.02002,1693.869995,8494
2013-10-03,3774.340088,1678.660034,8509.419922
2013-10-04,3807.75,1690.5,8613
2013-10-07,3770.379883,1676.119995,8596.950195
2013-10-08,3694.830078,1655.449951,8636.05957
2013-10-09,3677.780029,1656.400024,8694.179688
2013-10-10,3760.75,1692.560059,8675.730469
2013-10-11,3791.870117,1703.199951,8635.290039
2013-10-14,3815.280029,1710.140015,8664.599609
2013-10-15,3794.01001,1698.060059,8665.629883
2013-10-16,3839.429932,1721.540039,8664.099609
2013-10-17,3863.149902,1733.150024,8661.509766
2013-10-18,3914.280029,1744.5,8594.400391
2013-10-21,3920.050049,1744.660034,8689.139648
2013-10-22,3929.570068,1754.670044,8629.419922
2013-10-23,3907.070068,1746.380005,8622.969727
2013-10-24,3928.959961,1752.069946,8591.580078
2013-10-25,3943.360107,1759.77002,8555.889648
2013-10-28,3940.129883,1762.109985,8516.69043
2013-10-29,3952.340088,1771.949951,8685.769531
2013-10-30,3930.620117,1763.310059,8724.830078
2013-10-31,3919.709961,1756.540039,8723.80957
2013-11-01,3922.040039,1761.640015,8804.44043
2013-11-04,3936.590088,1767.930054,8846
2013-11-05,3939.860107,1762.969971,8811.980469
2013-11-06,3931.949951,1770.48999,8865.099609
2013-11-07,3857.330078,1747.150024,8867.219727
2013-11-08,3919.22998,1770.609985,8947.459961
2013-11-11,3919.790039,1771.890015,8919.860352
2013-11-12,3919.919922,1767.689941,8980.629883
2013-11-13,3965.580078,1782,8985.740234
2013-11-14,3972.73999,1790.619995,8978.650391
2013-11-15,3985.969971,1798.180054,9022.040039
2013-11-18,3949.070068,1791.530029,9010.269531
2013-11-19,3931.550049,1787.869995,9033.919922
2013-11-20,3921.27002,1781.369995,9007.830078
2013-11-21,3969.159912,1795.849976,9037.230469
2013-11-22,3991.649902,1804.76001,9009.110352
2013-11-25,3994.570068,1802.47998,9040.870117
2013-11-26,4017.75,1802.75,9081.030273
2013-11-27,4044.75,1807.22998,9078.280273
2013-11-29,4059.889893,1805.810059,9107.860352
2013-12-02,4045.26001,1800.900024,9076.480469
2013-12-03,4037.199951,1795.150024,9054.830078
2013-12-04,4038,1792.810059,9149.660156
2013-12-05,4033.169922,1785.030029,9168.69043
2013-12-06,4062.52002,1805.089966,9225.429688
2013-12-09,4068.75,1808.369995,9193.290039
2013-12-10,4060.48999,1802.619995,9202.070313
2013-12-11,4003.810059,1782.219971,9196.080078
2013-12-12,3998.399902,1775.5,9219.040039
2013-12-13,4000.97998,1775.319946,9299.950195
2013-12-16,4029.52002,1786.540039,9290.070313
2013-12-17,4023.679932,1781,9351.129883
2013-12-18,4070.060059,1810.650024,9387.370117
2013-12-19,4058.139893,1809.599976,9405.299805
2013-12-20,4104.740234,1818.319946,9401.959961
2013-12-23,4148.899902,1827.98999,9223.400391
2013-12-24,4155.419922,1833.319946,9140.629883
2013-12-26,4167.180176,1842.02002,9084.950195
2013-12-27,4156.589844,1841.400024,9172.410156
2013-12-30,4154.200195,1841.069946,9195.169922
2013-12-31,4176.589844,1848.359985,9114.44043
2014-01-02,4143.069824,1831.97998,9077.110352
2014-01-03,4131.910156,1831.369995,9017
2014-01-06,4113.680176,1826.77002,9006.459961
2014-01-07,4153.180176,1837.880005,9163.55957
2014-01-08,4165.609863,1837.48999,9085.120117
2014-01-09,4156.189941,1838.130005,9181.75
2014-01-10,4174.669922,1842.369995,9335.740234
2014-01-13,4113.299805,1819.199951,9400.179688
2014-01-14,4183.02002,1838.880005,9488.820313
2014-01-15,4214.879883,1848.380005,9589.389648
2014-01-16,4218.689941,1845.890015,9552.160156
2014-01-17,4197.580078,1838.699951,9400.040039
2014-01-21,4225.759766,1843.800049,9435.150391
2014-01-22,4243,1844.859985,9428
2014-01-23,4218.879883,1828.459961,9506.200195
2014-01-24,4128.169922,1790.290039,9497.839844
2014-01-27,4083.610107,1781.560059,9421.610352
2014-01-28,4097.959961,1792.5,9473.240234
2014-01-29,4051.429932,1774.199951,9510.169922
2014-01-30,4123.129883,1794.189941,9540.509766
2014-01-31,4103.879883,1782.589966,9733.80957
2014-02-03,3996.959961,1741.890015,9717.709961
2014-02-04,4031.52002,1755.199951,9742.959961
2014-02-05,4011.550049,1751.640015,9715.900391
2014-02-06,4057.120117,1773.430054,9730.120117
2014-02-07,4125.859863,1797.02002,9720.110352
2014-02-10,4148.169922,1799.839966,9631.040039
2014-02-11,4191.049805,1819.75,9392.019531
2014-02-12,4201.290039,1819.26001,9349.219727
2014-02-13,4240.669922,1829.829956,9406.910156
2014-02-14,4244.02002,1838.630005,9336.730469
2014-02-18,4272.779785,1840.76001,9373.480469
2014-02-19,4237.950195,1828.75,9306.480469
2014-02-20,4267.549805,1839.780029,9186.519531
2014-02-21,4263.410156,1836.25,9127.910156
2014-02-24,4292.970215,1847.609985,9116.320313
2014-02-25,4287.589844,1845.119995,9256.580078
2014-02-26,4292.060059,1845.160034,9301.919922
2014-02-27,4318.930176,1854.290039,9289.860352
2014-02-28,4308.120117,1859.449951,9478.769531
2014-03-03,4277.299805,1845.72998,9540
2014-03-04,4351.970215,1873.910034,9596.769531
2014-03-05,4357.970215,1873.810059,9662.400391
2014-03-06,4352.129883,1877.030029,9656.759766
2014-03-07,4336.220215,1878.040039,9659.780273
2014-03-10,4334.450195,1877.170044,9660.049805
2014-03-11,4307.189941,1867.630005,9618.849609
2014-03-12,4323.330078,1868.199951,9656.950195
2014-03-13,4260.419922,1846.339966,9708.94043
2014-03-14,4245.399902,1841.130005,9699.349609
2014-03-17,4279.950195,1858.829956,9661.730469
2014-03-18,4333.310059,1872.25,9588.330078
2014-03-19,4307.600098,1860.77002,9692.080078
2014-03-20,4319.290039,1872.01001,9358.889648
2014-03-21,4276.790039,1866.52002,9589.150391
2014-03-24,4226.390137,1857.439941,9542.019531
2014-03-25,4234.27002,1865.619995,9542.870117
2014-03-26,4173.580078,1852.560059,9350.75
2014-03-27,4151.22998,1849.040039,9265.5
2014-03-28,4155.759766,1857.619995,9307.790039
2014-03-31,4198.990234,1872.339966,9188.69043
2014-04-01,4268.040039,1885.52002,9017.790039
2014-04-02,4276.459961,1890.900024,9056.410156
2014-04-03,4237.740234,1888.77002,9180.889648
2014-04-04,4127.72998,1865.089966,9242.549805
2014-04-07,4079.75,1845.040039,9277.049805
2014-04-08,4112.990234,1851.959961,9296.120117
2014-04-09,4183.899902,1872.180054,9342.94043
2014-04-10,4054.110107,1833.079956,9188.769531
2014-04-11,3999.72998,1815.689941,9338.400391
2014-04-14,4022.689941,1830.609985,9448.580078
2014-04-15,4034.159912,1842.97998,9451.209961
2014-04-16,4086.22998,1862.310059,9587.19043
2014-04-17,4095.52002,1864.849976,9555.910156
2014-04-21,4121.549805,1871.890015,9603.709961
2014-04-22,4161.459961,1879.550049,9623.360352
2014-04-23,4126.970215,1875.390015,9628.820313
2014-04-24,4148.339844,1878.609985,9695.769531
2014-04-25,4075.560059,1863.400024,9510.849609
2014-04-28,4074.399902,1869.430054,9490.790039
2014-04-29,4103.540039,1878.329956,9506.349609
2014-04-30,4114.560059,1883.949951,9454.540039
2014-05-01,4127.450195,1883.680054,9315.290039
2014-05-02,4123.899902,1881.140015,9339.169922
2014-05-05,4138.060059,1884.660034,9173.709961
2014-05-06,4080.76001,1867.719971,9317.820313
2014-05-07,4067.669922,1878.209961,9409.709961
2014-05-08,4051.5,1875.630005,9600.089844
2014-05-09,4071.870117,1878.47998,9544.19043
2014-05-12,4143.859863,1896.650024,9548.679688
2014-05-13,4130.169922,1897.449951,9401.549805
2014-05-14,4100.629883,1888.530029,9446.360352
2014-05-15,4069.290039,1870.849976,9584.120117
2014-05-16,4090.590088,1877.859985,9603.230469
2014-05-19,4125.810059,1885.079956,9556.019531
2014-05-20,4096.890137,1872.829956,9529.5
2014-05-21,4131.540039,1888.030029,9467.530273
2014-05-22,4154.339844,1892.48999,9521.299805
2014-05-23,4185.810059,1900.530029,9607.400391
2014-05-27,4237.069824,1911.910034,9581.450195
2014-05-28,4225.080078,1909.780029,9702.459961
2014-05-29,4247.950195,1920.030029,9754.429688
2014-05-30,4242.620117,1923.569946,9754.389648
2014-06-02,4237.200195,1924.969971,9656.049805
2014-06-03,4234.080078,1924.23999,9629.099609
2014-06-04,4251.640137,1927.880005,9659.389648
2014-06-05,4296.22998,1940.459961,9639.080078
2014-06-06,4321.399902,1949.439941,9697.870117
2014-06-09,4336.240234,1951.27002,9720.910156
2014-06-10,4338,1950.790039,9768.009766
2014-06-11,4331.930176,1943.890015,9892.820313
2014-06-12,4297.629883,1930.109985,9940.820313
2014-06-13,4310.649902,1936.160034,9939.169922
2014-06-16,4321.100098,1937.780029,9938.900391
2014-06-17,4337.22998,1941.98999,9943.269531
2014-06-18,4362.839844,1956.97998,9950.120117
2014-06-19,4359.330078,1959.47998,9919.740234
2014-06-20,4368.040039,1962.869995,9926.669922
